name,slug,pay,license
Virginia City,medication-aide-certified-per-diem-prn-virginia-city-nv,25.43,ma-c
Vivian,medication-aide-certified-per-diem-prn-vivian-la,25.40,ma-c
Wadsworth,medication-aide-certified-per-diem-prn-wadsworth-oh,25.67,ma-c
Warren,medication-aide-certified-per-diem-prn-warren-oh,25.59,ma-c
Washington,medication-aide-certified-per-diem-prn-washington-ut,25.74,ma-c
Washington Court House,medication-aide-certified-per-diem-prn-washington-court-house-nd,25.48,ma-c
Washington Terrace,medication-aide-certified-per-diem-prn-washington-terrace-ut,25.40,ma-c
Waverly OH,medication-aide-certified-per-diem-prn-waverly-oh,25.59,ma-c
Wellington NV,medication-aide-certified-per-diem-prn-wellington-nv,25.23,ma-c
West Bountiful UT,medication-aide-certified-per-diem-prn-west-bountiful-ut,25.15,ma-c
West Haven,medication-aide-certified-per-diem-prn-west-haven-ut,24.98,ma-c
West Jordan UT,medication-aide-certified-per-diem-prn-west-jordan-ut,25.23,ma-c
West Memphis,medication-aide-certified-per-diem-prn-west-memphis-ar,25.39,ma-c
West Monroe,medication-aide-certified-per-diem-prn-west-monroe-la,24.98,ma-c
West Point UT,medication-aide-certified-per-diem-prn-west-point-ut,25.48,ma-c
West Valley,medication-aide-certified-per-diem-prn-west-valley-ut,25.43,ma-c
West Valley City,medication-aide-certified-per-diem-prn-west-valley-city-ut,24.80,ma-c
West Wendover,medication-aide-certified-per-diem-prn-west-wendover-nv,25.48,ma-c
Westerville,medication-aide-certified-per-diem-prn-westerville-oh,25.55,ma-c
Westlake,medication-aide-certified-per-diem-prn-westlake-oh,25.66,ma-c
Wetumpka,medication-aide-certified-per-diem-prn-wetumpka-al,25.68,ma-c
Whitehall,medication-aide-certified-per-diem-prn-whitehall-oh,26.10,ma-c
Whitney,medication-aide-certified-per-diem-prn-whitney-nv,25.59,ma-c
Willoughby,medication-aide-certified-per-diem-prn-willoughby-oh,24.98,ma-c
Winchester,medication-aide-certified-per-diem-prn-winchester-nv,25.66,ma-c
Winnemucca,medication-aide-certified-per-diem-prn-winnemucca-nv,25.74,ma-c
Woods Cross,medication-aide-certified-per-diem-prn-woods-cross-ut,25.29,ma-c
Wooster,medication-aide-certified-per-diem-prn-wooster-oh,25.74,ma-c
Xenia,medication-aide-certified-per-diem-prn-xenia-oh,25.40,ma-c
Yerington,medication-aide-certified-per-diem-prn-yerington-nv,26.24,ma-c
Youngstown,medication-aide-certified-per-diem-prn-youngstown-oh,25.40,ma-c
Zachary,medication-aide-certified-per-diem-prn-zachary-la,25.68,ma-c
Zanesville,medication-aide-certified-per-diem-prn-zanesville-nd,24.98,ma-c
Zephyr Cove,medication-aide-certified-per-diem-prn-zephyr-cove-nv,25.67,ma-c
