name,slug,pay,license
Beverly,certified-medication-aide-per-diem-prn-beverly-ma,25.25,cma
Beverly Hills,certified-medication-aide-per-diem-prn-beverly-hills-fl,26.18,cma
Bicknell,certified-medication-aide-per-diem-prn-bicknell-in-4ec7e,26.18,cma
Bicknell,certified-medication-aide-per-diem-prn-bicknell-ut,25.50,cma
Biddeford,certified-medication-aide-per-diem-prn-biddeford-me,25.75,cma
Big Bear,certified-medication-aide-per-diem-prn-big-bear-ca,25.40,cma
Big Lake,certified-medication-aide-per-diem-prn-big-lake-tx,25.66,cma
Big Spring,certified-medication-aide-per-diem-prn-big-spring-tx,25.85,cma
Big Wells,certified-medication-aide-per-diem-prn-big-wells-tx,26.00,cma
Billings MT,certified-medication-aide-per-diem-prn-billings-mt,25.30,cma
Biloxi,certified-medication-aide-per-diem-prn-biloxi-ms,25.32,cma
Birmingham,certified-medication-aide-per-diem-prn-birmingham-al,25.45,cma
Bisbee,certified-medication-aide-per-diem-prn-bisbee-az,25.57,cma
Biscoe,certified-medication-aide-per-diem-prn-biscoe-nc,25.68,cma
Bishopville,certified-medication-aide-per-diem-prn-bishopville-sc,25.68,cma
Bismarck,certified-medication-aide-per-diem-prn-bismarck-nd,25.22,cma
Bixby,certified-medication-aide-per-diem-prn-bixby-ok,25.65,cma
Black Hawk,certified-medication-aide-per-diem-prn-black-hawk-co,25.67,cma
Blackfoot ID,certified-medication-aide-per-diem-prn-blackfoot-id,25.48,cma
Blacksburg,certified-medication-aide-per-diem-prn-blacksburg-va,25.53,cma
Blaine,certified-medication-aide-per-diem-prn-blaine-mn,25.48,cma
Blanding,certified-medication-aide-per-diem-prn-blanding-ut,25.77,cma
Bloomfield,certified-medication-aide-per-diem-prn-bloomfield-ct,25.93,cma
Bloomington,certified-medication-aide-per-diem-prn-bloomington-il,26.13,cma
Bloomington,certified-medication-aide-per-diem-prn-bloomington-in,25.47,cma
Bloomington,certified-medication-aide-per-diem-prn-bloomington-mn,26.10,cma
Bloomsburg,certified-medication-aide-per-diem-prn-bloomsburg-pa,25.38,cma
Blountstown,certified-medication-aide-per-diem-prn-blountstown-fl,26.13,cma
Blowing Rock,certified-medication-aide-per-diem-prn-blowing-rock-nc,25.23,cma
Blue River,certified-medication-aide-per-diem-prn-blue-river-or,25.87,cma
Blue Springs,certified-medication-aide-per-diem-prn-blue-springs-mo,25.84,cma
Bluffton,certified-medication-aide-per-diem-prn-bluffton-sc,25.23,cma
Bly,certified-medication-aide-per-diem-prn-bly-or,25.96,cma
Boardman,certified-medication-aide-per-diem-prn-boardman-or,25.41,cma
Boca Raton,certified-medication-aide-per-diem-prn-boca-raton-fl,25.47,cma
Boerne,certified-medication-aide-per-diem-prn-boerne-tx,25.32,cma
Bogata,certified-medication-aide-per-diem-prn-bogata-tx,25.61,cma
Boise City,certified-medication-aide-per-diem-prn-boise-city-id,25.45,cma
Boise ID,certified-medication-aide-per-diem-prn-boise-id,26.11,cma
Bolingbrook IL,certified-medication-aide-per-diem-prn-bolingbrook-il,25.75,cma
Bonham,certified-medication-aide-per-diem-prn-bonham-tx,25.64,cma
Bonifay,certified-medication-aide-per-diem-prn-bonifay-fl,25.78,cma
Bonita Springs,certified-medication-aide-per-diem-prn-bonita-springs-fl,25.37,cma
Bonners Ferry,certified-medication-aide-per-diem-prn-bonners-ferry-id,25.25,cma
Booker,certified-medication-aide-per-diem-prn-booker-tx,26.18,cma
Boone NC,certified-medication-aide-per-diem-prn-boone-nc,25.50,cma
Borger,certified-medication-aide-per-diem-prn-borger-tx,25.75,cma
Bossier City,certified-medication-aide-per-diem-prn-bossier-city-la,25.20,cma
Boston,certified-medication-aide-per-diem-prn-boston-ma,26.10,cma
Bothell,certified-medication-aide-per-diem-prn-bothell-wa,25.65,cma
Boulder,certified-medication-aide-per-diem-prn-boulder-co,25.40,cma
Boulder City,certified-medication-aide-per-diem-prn-boulder-city-nv,25.35,cma
Bountiful,certified-medication-aide-per-diem-prn-bountiful-ut,25.61,cma
Bourbon,certified-medication-aide-per-diem-prn-bourbon-mo,25.85,cma
Bouse,certified-medication-aide-per-diem-prn-bouse-az,26.00,cma
Bowie,certified-medication-aide-per-diem-prn-bowie-md,26.00,cma
Bowie,certified-medication-aide-per-diem-prn-bowie-tx,25.30,cma
Bowling Green,certified-medication-aide-per-diem-prn-bowling-green-ky,25.45,cma
Bowling Green,certified-medication-aide-per-diem-prn-bowling-green-oh,25.85,cma
Boynton Beach,certified-medication-aide-per-diem-prn-boynton-beach-fl,25.57,cma
Bozeman MT,certified-medication-aide-per-diem-prn-bozeman-mt,25.68,cma
Bozrah,certified-medication-aide-per-diem-prn-bozrah-ct,25.22,cma
Brackenridge,certified-medication-aide-per-diem-prn-brackenridge-pa,25.47,cma
Brackettville,certified-medication-aide-per-diem-prn-brackettville-tx,25.67,cma
