name,slug,pay,license
Bluffton SC,licensed-practical-nurse-per-diem-prn-bluffton-sc,50.75,lpn
Bly,licensed-practical-nurse-per-diem-prn-bly-or,44.78,lpn
Boardman,licensed-practical-nurse-per-diem-prn-boardman-or,44.78,lpn
Boca Raton,licensed-practical-nurse-per-diem-prn-boca-raton-fl,41.78,lpn
Boerne,licensed-practical-nurse-per-diem-prn-boerne-tx,41.78,lpn
Bogata,licensed-practical-nurse-per-diem-prn-bogata-tx,41.78,lpn
Boise City,licensed-practical-nurse-per-diem-prn-boise-city-id,54.95,lpn
Boise ID,per-diem-boise-id,35.09,lpn
Bolingbrook IL,licensed-practical-nurse-per-diem-prn-bolingbrook-il,41.78,lpn
Bonham,licensed-practical-nurse-per-diem-prn-bonham-tx,41.78,lpn
Bonifay,licensed-practical-nurse-per-diem-prn-bonifay-fl,41.78,lpn
Bonita Springs,licensed-practical-nurse-per-diem-prn-bonita-springs-fl,41.78,lpn
Bonners Ferry,licensed-practical-nurse-per-diem-prn-bonners-ferry-id,41.78,lpn
Booker,licensed-practical-nurse-per-diem-prn-booker-tx,41.78,lpn
Boone NC,licensed-practical-nurse-per-diem-prn-boone-nc,42.81,lpn
Borger,licensed-practical-nurse-per-diem-prn-borger-tx,41.78,lpn
Bossier City LA,licensed-practical-nurse-per-diem-prn-bossier-city-la,41.78,lpn
Boston,licensed-practical-nurse-per-diem-prn-boston-ma,47.77,lpn
Bothell,licensed-practical-nurse-per-diem-prn-bothell-wa,48.43,lpn
Boulder,licensed-practical-nurse-per-diem-prn-boulder-co,32.87,lpn
Boulder City,licensed-practical-nurse-per-diem-prn-boulder-city-nv,44.78,lpn
Bountiful UT,licensed-practical-nurse-per-diem-prn-bountiful-ut,44.78,lpn
